YOLO Processing Time (s),Model Inference Time (s),Frame Processing Time (s)
0.05627584457397461,0.010941505432128906,0.07001304626464844
0.05655837059020996,0.010638952255249023,0.0692751407623291
0.055695295333862305,0.012096881866455078,0.07102251052856445
0.05692172050476074,0.011383533477783203,0.07028627395629883
0.05723381042480469,0.011785268783569336,0.07093405723571777
0.057241201400756836,0.01335763931274414,0.07452821731567383
0.05854630470275879,0.014934062957763672,0.07639241218566895
0.05671429634094238,0.013700008392333984,0.07248568534851074
0.05884814262390137,0.010778188705444336,0.07156634330749512
0.05552506446838379,0.013982534408569336,0.07302021980285645
0.05814099311828613,0.01098012924194336,0.07201933860778809
0.056314706802368164,0.011958837509155273,0.070556640625
0.055665016174316406,0.011786937713623047,0.06933760643005371
0.05609321594238281,0.01323556900024414,0.07228326797485352
0.05902361869812012,0.0141448974609375,0.07518649101257324
0.05733823776245117,0.012490987777709961,0.07216691970825195
0.05994296073913574,0.01411581039428711,0.07626986503601074
0.05602431297302246,0.014854907989501953,0.07326006889343262
0.05821037292480469,0.011439323425292969,0.07170534133911133
0.05839896202087402,0.01212000846862793,0.07353520393371582
0.059163570404052734,0.012343883514404297,0.07436299324035645
0.06314969062805176,0.011514663696289062,0.07669281959533691
0.06139016151428223,0.012573957443237305,0.07632184028625488
0.06023287773132324,0.014189004898071289,0.07663440704345703
0.05757570266723633,0.012134313583374023,0.07183051109313965
0.05678272247314453,0.015200138092041016,0.07395792007446289
0.05843853950500488,0.01199483871459961,0.0723106861114502
0.05757927894592285,0.012449502944946289,0.07301020622253418
0.05824589729309082,0.012626409530639648,0.07381558418273926
0.0574183464050293,0.014330863952636719,0.07373261451721191
0.05731344223022461,0.014200925827026367,0.07355761528015137
0.05792093276977539,0.014484405517578125,0.07437443733215332
0.06049752235412598,0.014328241348266602,0.0773928165435791
0.0679478645324707,0.017573118209838867,0.08773660659790039
0.06293153762817383,0.01727461814880371,0.08279299736022949
0.06355452537536621,0.01644420623779297,0.08261895179748535
0.06435847282409668,0.025558948516845703,0.09280776977539062
0.07383036613464355,0.016777515411376953,0.09344291687011719
0.05794644355773926,0.01346135139465332,0.07369613647460938
0.0580294132232666,0.015048742294311523,0.07662510871887207
0.05733776092529297,0.015164613723754883,0.07653522491455078
0.057042837142944336,0.014407634735107422,0.07425594329833984
0.06372475624084473,0.01421666145324707,0.0814366340637207
0.06436800956726074,0.03202223777770996,0.09849905967712402
0.06696391105651855,0.02242422103881836,0.09291744232177734
0.060309648513793945,0.018131494522094727,0.08138847351074219
0.05938148498535156,0.021494388580322266,0.08634424209594727
0.0647740364074707,0.019231319427490234,0.08612370491027832
0.060122013092041016,0.020259857177734375,0.08323097229003906
0.06367111206054688,0.023519277572631836,0.08972048759460449
0.06678175926208496,0.022877216339111328,0.0941915512084961
0.06657791137695312,0.02376699447631836,0.09755802154541016
0.0701148509979248,0.02220463752746582,0.09803628921508789
0.07896804809570312,0.02628612518310547,0.10977673530578613
0.07421064376831055,0.036908626556396484,0.11463594436645508
0.07422995567321777,0.026000499725341797,0.10271620750427246
0.07061409950256348,0.025414705276489258,0.10361886024475098
0.08604073524475098,0.03343510627746582,0.12344074249267578
0.0694575309753418,0.018947601318359375,0.09145784378051758
0.06390643119812012,0.01842474937438965,0.08475828170776367
0.06153988838195801,0.020430564880371094,0.08618402481079102
0.06268191337585449,0.015931129455566406,0.08056402206420898
0.06197381019592285,0.016893863677978516,0.08097028732299805
0.06106901168823242,0.017243146896362305,0.08106708526611328
0.06448054313659668,0.027855396270751953,0.09446263313293457
0.06391382217407227,0.018939971923828125,0.08750772476196289
0.06475067138671875,0.017099380493164062,0.08466124534606934
0.06483674049377441,0.018014192581176758,0.08518123626708984
0.06252861022949219,0.02173018455505371,0.08875918388366699
0.0701296329498291,0.026979684829711914,0.09949803352355957
0.06708574295043945,0.021223068237304688,0.09330987930297852
0.06484079360961914,0.017425537109375,0.0846555233001709
0.06720280647277832,0.021372079849243164,0.09071660041809082
0.07425880432128906,0.022161245346069336,0.09852194786071777
0.06882095336914062,0.02220463752746582,0.0959622859954834
0.06566333770751953,0.020476341247558594,0.08953452110290527
0.06398725509643555,0.021209716796875,0.0896003246307373
0.07986092567443848,0.02996063232421875,0.11301565170288086
0.08139562606811523,0.025670528411865234,0.1108255386352539
0.06630468368530273,0.017861366271972656,0.08607959747314453
0.06679844856262207,0.017846345901489258,0.08697986602783203
0.07089686393737793,0.01873469352722168,0.09440469741821289
0.06615161895751953,0.019185304641723633,0.09012436866760254
0.07235407829284668,0.016582965850830078,0.09247946739196777
0.06777024269104004,0.014731645584106445,0.08477234840393066
0.06801819801330566,0.016443729400634766,0.0863804817199707
0.06777667999267578,0.015696048736572266,0.08531785011291504
0.06910109519958496,0.018529891967773438,0.09263944625854492
0.07030606269836426,0.018100261688232422,0.09283018112182617
0.07135939598083496,0.02016425132751465,0.09487199783325195
0.06885623931884766,0.018174409866333008,0.09043169021606445
0.06673359870910645,0.01708245277404785,0.08593082427978516
0.06627321243286133,0.0185546875,0.08706808090209961
0.06469273567199707,0.014830350875854492,0.08140897750854492
0.06770730018615723,0.014114856719970703,0.08470964431762695
0.06468486785888672,0.017262935638427734,0.0841372013092041
0.06423020362854004,0.014548063278198242,0.08169126510620117
0.06280183792114258,0.017045259475708008,0.0818471908569336
0.06491565704345703,0.01467752456665039,0.08177590370178223
0.0635673999786377,0.014695405960083008,0.08107185363769531
0.06391406059265137,0.016338348388671875,0.08256793022155762
0.06212472915649414,0.016824007034301758,0.08094477653503418
0.06218671798706055,0.014835596084594727,0.08034348487854004
0.0596928596496582,0.015119791030883789,0.07713627815246582
0.05977129936218262,0.013974905014038086,0.0760047435760498
0.06087350845336914,0.016020774841308594,0.07873988151550293
0.06380534172058105,0.014859199523925781,0.08088088035583496
0.05953526496887207,0.015122413635253906,0.07683086395263672
0.060597896575927734,0.013972997665405273,0.0769951343536377
0.05979204177856445,0.013768434524536133,0.07596325874328613
0.05855870246887207,0.015781879425048828,0.07623910903930664
0.05878901481628418,0.01605391502380371,0.07699131965637207
0.05721139907836914,0.01664257049560547,0.07627749443054199
0.05669665336608887,0.015694618225097656,0.07535409927368164
0.057981014251708984,0.014973640441894531,0.07509613037109375
0.05571699142456055,0.014815568923950195,0.0724947452545166
0.05810189247131348,0.01522970199584961,0.07551383972167969
0.0567927360534668,0.015092611312866211,0.07401728630065918
0.05815577507019043,0.015165567398071289,0.07589530944824219
0.056647300720214844,0.01380610466003418,0.07354187965393066
0.058435916900634766,0.015614032745361328,0.0763702392578125
0.0570070743560791,0.013830184936523438,0.07292914390563965
0.057900428771972656,0.013515710830688477,0.07342267036437988
0.05467820167541504,0.013560056686401367,0.07038569450378418
0.05851101875305176,0.013451337814331055,0.07449579238891602
0.06077766418457031,0.026076555252075195,0.09077072143554688
0.07413339614868164,0.023734092712402344,0.10185503959655762
0.06539702415466309,0.022646665573120117,0.09259653091430664
0.06332850456237793,0.01668238639831543,0.08412837982177734
0.06114315986633301,0.012018203735351562,0.07524323463439941
0.056778669357299805,0.012584686279296875,0.07142090797424316
0.05664944648742676,0.01226353645324707,0.07118391990661621
0.058588504791259766,0.012903690338134766,0.07417750358581543
0.05779004096984863,0.013662099838256836,0.07436823844909668
0.059340476989746094,0.011865615844726562,0.0745842456817627
0.05859971046447754,0.014383792877197266,0.07540726661682129
0.05723762512207031,0.015530824661254883,0.07468795776367188
0.05726361274719238,0.011865615844726562,0.07140946388244629
0.058432579040527344,0.013213157653808594,0.07346868515014648
0.05697965621948242,0.012340068817138672,0.0713508129119873
0.05782508850097656,0.012608051300048828,0.07246994972229004
0.05769944190979004,0.014069557189941406,0.0738365650177002
0.05775308609008789,0.013606786727905273,0.07773041725158691
0.05784296989440918,0.013671636581420898,0.07431268692016602
0.06051802635192871,0.015463829040527344,0.07887148857116699
0.05652284622192383,0.014637231826782227,0.07355380058288574
0.05973219871520996,0.013306379318237305,0.07496452331542969
0.05909156799316406,0.014798402786254883,0.07619333267211914
0.05640840530395508,0.01597285270690918,0.07678532600402832
0.05994820594787598,0.015377521514892578,0.07855582237243652
0.058744192123413086,0.014956235885620117,0.07621979713439941
0.05734372138977051,0.014842033386230469,0.07422518730163574
0.059282541275024414,0.02141880989074707,0.08259701728820801
0.06268763542175293,0.02058267593383789,0.08660578727722168
0.06457376480102539,0.017800331115722656,0.0843963623046875
0.05935978889465332,0.018228530883789062,0.08054256439208984
0.06124234199523926,0.017757177352905273,0.08158636093139648
0.060729265213012695,0.01703786849975586,0.08098363876342773
0.06879138946533203,0.018777847290039062,0.09106993675231934
0.05845904350280762,0.016163349151611328,0.07825636863708496
0.061365365982055664,0.01690196990966797,0.08013439178466797
0.0671541690826416,0.015411853790283203,0.08575558662414551
0.06499838829040527,0.01685190200805664,0.08405447006225586
0.05858492851257324,0.015301704406738281,0.07762789726257324
0.06581783294677734,0.015130043029785156,0.08293557167053223
0.06175637245178223,0.01509857177734375,0.08056831359863281
0.061501502990722656,0.018060922622680664,0.08422112464904785
0.06646513938903809,0.01987171173095703,0.08904170989990234
0.06518411636352539,0.015636205673217773,0.08446216583251953
0.059342384338378906,0.0240323543548584,0.0888984203338623
0.06821918487548828,0.014615058898925781,0.08705329895019531
0.06420540809631348,0.018134355545043945,0.08407115936279297
0.08022451400756836,0.008658647537231445,0.09258747100830078
0.06182599067687988,0.011136531829833984,0.07670140266418457
0.0649566650390625,0.008263587951660156,0.08033633232116699
0.07242298126220703,0.0132598876953125,0.08778882026672363
0.06917381286621094,0.016545534133911133,0.09353971481323242
0.0649569034576416,0.013325214385986328,0.08066320419311523
0.0661618709564209,0.01569986343383789,0.08429718017578125
0.0666816234588623,0.01611948013305664,0.08480000495910645
0.06839370727539062,0.014393329620361328,0.08504343032836914
0.07171893119812012,0.015335798263549805,0.09329986572265625
0.07335305213928223,0.012866973876953125,0.08890295028686523
0.07443904876708984,0.015552282333374023,0.09275054931640625
0.09173202514648438,0.016269207000732422,0.11119270324707031
0.07409906387329102,0.015504598617553711,0.0936284065246582
0.0742189884185791,0.021051406860351562,0.10066485404968262
0.08452844619750977,0.02014946937561035,0.11075043678283691
0.08879923820495605,0.0187985897064209,0.11353278160095215
0.07124853134155273,0.010517597198486328,0.08525633811950684
0.06728744506835938,0.013273477554321289,0.08288264274597168
0.0820775032043457,0.015346765518188477,0.10185122489929199
0.07184386253356934,0.013805866241455078,0.09305143356323242
0.07934999465942383,0.029509305953979492,0.11308431625366211
0.0728461742401123,0.01511836051940918,0.09485769271850586
0.07343697547912598,0.016281843185424805,0.09560704231262207
0.07644057273864746,0.01320505142211914,0.09211516380310059
0.0722191333770752,0.014290332794189453,0.09024286270141602
0.07284784317016602,0.012637615203857422,0.0878298282623291
0.0731208324432373,0.010571002960205078,0.0859823226928711
0.07228946685791016,0.010047197341918945,0.08488988876342773
0.07132816314697266,0.011865854263305664,0.08630180358886719
0.06645059585571289,0.009784698486328125,0.07848095893859863
0.0633702278137207,0.010753154754638672,0.07615208625793457
0.06670999526977539,0.011278152465820312,0.07997894287109375
0.06447482109069824,0.011658906936645508,0.07801365852355957
0.06403613090515137,0.011351585388183594,0.07843446731567383
0.06397867202758789,0.009491920471191406,0.07588839530944824
0.06350231170654297,0.009364604949951172,0.07489991188049316
0.06487178802490234,0.00942683219909668,0.07723164558410645
0.06099534034729004,0.01063990592956543,0.07378172874450684
0.06389570236206055,0.008414983749389648,0.07436537742614746
0.06054091453552246,0.009150028228759766,0.07325172424316406
0.05982160568237305,0.009290933609008789,0.07138657569885254
0.06116437911987305,0.00972127914428711,0.07289576530456543
0.05644416809082031,0.010886192321777344,0.0697164535522461
0.05824565887451172,0.012855052947998047,0.07303380966186523
0.05897641181945801,0.011651992797851562,0.07250690460205078
0.05727434158325195,0.011150360107421875,0.07040286064147949
0.05761003494262695,0.010736942291259766,0.07176852226257324
0.058808326721191406,0.014375925064086914,0.0765988826751709
0.06084752082824707,0.013021230697631836,0.07593369483947754
0.061376094818115234,0.011376142501831055,0.07482147216796875
0.0572047233581543,0.012282848358154297,0.0715939998626709
0.05624055862426758,0.010814428329467773,0.06923866271972656
0.05689120292663574,0.012120723724365234,0.07135462760925293
0.057680368423461914,0.012899398803710938,0.07300949096679688
0.055853843688964844,0.010768651962280273,0.0686647891998291
0.057932138442993164,0.010742425918579102,0.0719747543334961
0.05742955207824707,0.0107574462890625,0.07050609588623047
0.06071019172668457,0.011328935623168945,0.07387089729309082
0.059468746185302734,0.013244390487670898,0.07550811767578125
0.06784939765930176,0.019923925399780273,0.09007740020751953
0.06764626502990723,0.01841259002685547,0.08892083168029785
0.0791780948638916,0.01704573631286621,0.09887456893920898
0.06725406646728516,0.010562419891357422,0.08049511909484863
0.0665736198425293,0.014375925064086914,0.0843496322631836
0.06513786315917969,0.014128446578979492,0.08188080787658691
0.058684349060058594,0.014290809631347656,0.07634997367858887
0.07905220985412598,0.009568214416503906,0.09324884414672852
0.05921196937561035,0.010641813278198242,0.07272052764892578
0.05797696113586426,0.010434150695800781,0.07110404968261719
0.06149649620056152,0.011665105819702148,0.0752103328704834
0.05783414840698242,0.011457204818725586,0.0714118480682373
0.06228160858154297,0.011458396911621094,0.07574939727783203
0.05874371528625488,0.011384963989257812,0.07302522659301758
0.06017756462097168,0.012438774108886719,0.07480430603027344
0.06111407279968262,0.014122724533081055,0.07768940925598145
0.060553789138793945,0.010905981063842773,0.07431197166442871
0.06000471115112305,0.011153936386108398,0.0732719898223877
0.05746197700500488,0.009063243865966797,0.06902241706848145
0.05790424346923828,0.009801149368286133,0.07055091857910156
0.05985116958618164,0.010402202606201172,0.07232022285461426
0.0590059757232666,0.011906147003173828,0.07333612442016602
0.05907249450683594,0.010863780975341797,0.07234907150268555
0.059595584869384766,0.010010480880737305,0.07219910621643066
0.06129264831542969,0.01046133041381836,0.07452845573425293
0.06325244903564453,0.009883880615234375,0.07549571990966797
0.0619969367980957,0.011151790618896484,0.07524991035461426
0.06094098091125488,0.01087498664855957,0.07385373115539551
0.06256628036499023,0.011602163314819336,0.07620525360107422
0.05889773368835449,0.009615659713745117,0.07087206840515137
0.06534695625305176,0.010557174682617188,0.07802438735961914
0.060317039489746094,0.011248111724853516,0.07445049285888672
0.06467652320861816,0.01647162437438965,0.08343839645385742
0.0627138614654541,0.012474298477172852,0.07870101928710938
0.06505322456359863,0.009312152862548828,0.07795906066894531
0.06410646438598633,0.012467622756958008,0.07905697822570801
0.07104372978210449,0.007412433624267578,0.08131766319274902
0.06214332580566406,0.010012149810791016,0.076629638671875
0.06303071975708008,0.008936643600463867,0.07650589942932129
0.06691956520080566,0.008473396301269531,0.07912874221801758
0.06387495994567871,0.015525579452514648,0.08396768569946289
0.06974625587463379,0.016613245010375977,0.09250068664550781
0.0653994083404541,0.012348413467407227,0.08427810668945312
0.06118297576904297,0.011903524398803711,0.07506918907165527
0.0625920295715332,0.012133121490478516,0.07714962959289551
0.06297469139099121,0.014463424682617188,0.07953619956970215
0.061524152755737305,0.014585256576538086,0.07929372787475586
0.05887556076049805,0.015032291412353516,0.07771587371826172
0.06360554695129395,0.011102676391601562,0.07900309562683105
0.06524133682250977,0.013465404510498047,0.08398795127868652
0.06163144111633301,0.013070106506347656,0.0785684585571289
0.06347084045410156,0.00957942008972168,0.0776815414428711
0.05951070785522461,0.011751174926757812,0.07345366477966309
0.06453943252563477,0.016014814376831055,0.08411169052124023
0.06405091285705566,0.015598535537719727,0.08294463157653809
0.06420779228210449,0.020230531692504883,0.08983421325683594
0.06107354164123535,0.014599323272705078,0.0780019760131836
0.0583035945892334,0.00951838493347168,0.07283568382263184
0.05993533134460449,0.012027502059936523,0.0744478702545166
0.06591796875,0.01532602310180664,0.08747267723083496
0.06624579429626465,0.016744375228881836,0.08505558967590332
0.06651663780212402,0.02138042449951172,0.09078073501586914
0.07699894905090332,0.018045902252197266,0.09863567352294922
0.07518649101257324,0.018589258193969727,0.09761595726013184
0.0792231559753418,0.01527857780456543,0.09726858139038086
0.06743860244750977,0.013419389724731445,0.08344149589538574
0.0709688663482666,0.01341557502746582,0.08720660209655762
0.06952047348022461,0.012660741806030273,0.08882594108581543
0.06842660903930664,0.017437458038330078,0.08791518211364746
0.07155394554138184,0.009948968887329102,0.08351612091064453
0.06955337524414062,0.011705398559570312,0.08353376388549805
0.07127094268798828,0.011144161224365234,0.08460307121276855
0.07648515701293945,0.011302947998046875,0.09026145935058594
0.09853887557983398,0.015267133712768555,0.1164402961730957
0.09993529319763184,0.01614689826965332,0.11824417114257812
0.09075617790222168,0.01640915870666504,0.11160421371459961
0.09324979782104492,0.016411304473876953,0.11160874366760254
0.0932765007019043,0.012384414672851562,0.11018729209899902
0.059052467346191406,0.011005163192749023,0.07328152656555176
0.05806541442871094,0.013466596603393555,0.07379817962646484
0.061567068099975586,0.008900642395019531,0.07293033599853516
0.05775046348571777,0.01021432876586914,0.07014656066894531
0.05620765686035156,0.009920597076416016,0.06906795501708984
0.05723905563354492,0.009197235107421875,0.06893587112426758
0.08191847801208496,0.02519536018371582,0.10981965065002441
0.07189273834228516,0.011145830154418945,0.08758020401000977
0.0561978816986084,0.009128808975219727,0.06806373596191406
0.055045366287231445,0.014557838439941406,0.07177543640136719
0.07857513427734375,0.010860681533813477,0.09276008605957031
0.05830073356628418,0.015113115310668945,0.07738065719604492
0.0555875301361084,0.010419130325317383,0.06859755516052246
0.059510231018066406,0.013694286346435547,0.07690787315368652
0.058080196380615234,0.009806394577026367,0.07177162170410156
0.05746150016784668,0.01042628288269043,0.07063651084899902
0.0650479793548584,0.013878107070922852,0.0815892219543457
0.07977986335754395,0.010983705520629883,0.09456396102905273
0.06527590751647949,0.015382051467895508,0.08299040794372559
0.06559586524963379,0.010048151016235352,0.07866382598876953
0.05825018882751465,0.008697986602783203,0.06913113594055176
0.05963921546936035,0.008742570877075195,0.07059431076049805
0.06139087677001953,0.010011434555053711,0.07408475875854492
0.08063030242919922,0.013181209564208984,0.0980374813079834
0.062351226806640625,0.009124040603637695,0.07590961456298828
0.05729794502258301,0.008293390274047852,0.06815505027770996
0.059824466705322266,0.008541345596313477,0.07114982604980469
0.06250810623168945,0.010532140731811523,0.07495236396789551
0.07181429862976074,0.008960723876953125,0.0827183723449707
0.060019493103027344,0.00954437255859375,0.07356381416320801
0.06250810623168945,0.010954856872558594,0.07691264152526855
0.06067609786987305,0.01072072982788086,0.07520174980163574
0.06092691421508789,0.00804591178894043,0.07126212120056152
0.05686450004577637,0.006450176239013672,0.06516218185424805
0.058815956115722656,0.005506992340087891,0.06613659858703613
0.056870460510253906,0.007376670837402344,0.0666806697845459
0.05786848068237305,0.005445003509521484,0.06602883338928223
0.05723428726196289,0.005249500274658203,0.06548666954040527
0.05715656280517578,0.0057561397552490234,0.06509256362915039
0.05851483345031738,0.005643129348754883,0.0659785270690918
0.05620455741882324,0.004261493682861328,0.06343483924865723
0.05643606185913086,0.004638671875,0.06286430358886719
